Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Route,Year,Quarter,Month,Month_Name,Day_of_Week,Weather_Severity,Risk_Category,Reliability_Level,Fuel_Cost_Bucket,Shipment_Size,Distance_Category,Expected_Lead_Time_Days,Delay_Days,Delay_Percentage,Delay_Status,SLA_Met,Estimated_Cost_USD,Cost_Per_KM,Cost_Per_Tonne,Carbon_Emission_kg,Emission_Per_Tonne_KM,Risk_Index,Priority_Level,Chokepoint_Route,Route_Disruption_Rate
SC-14032,2025-09-09,Hamburg,Dubai,Rail,Perishables,1677.83,182.59,4.13,9.3,Hurricane,0.573,14.31,1,Hamburg -> Dubai,2025,Q3,9,Sep,Tuesday,5,High,Poor,High,Medium,Short-Haul,11.54,2.77,24.0,Minor Delay,No,2597.28,1.55,14.22,6739.8,22,80.0,High,No,57.6
SC-14033,2024-02-11,Los Angeles,Marseille,Air,Pharmaceuticals,14892.44,416.8,2.01,3.3,Storm,0.711,2.89,1,Los Angeles -> Marseille,2024,Q1,2,Feb,Sunday,4,Low,Good,Low,Heavy,Long-Haul,0.93,1.96,210.8,Major Delay,No,335466.45,22.53,804.86,3103584.5,500,45.9,Medium,No,54.2
SC-14034,2024-08-08,Shanghai,Antwerp,Road,Pharmaceuticals,2764.92,227.68,3.1,3.3,Storm,0.525,5.39,0,Shanghai -> Antwerp,2024,Q3,8,Aug,Thursday,4,Low,Poor,Medium,Medium,Short-Haul,9.3,-3.91,-42.0,On Time,Yes,9896.01,3.58,43.46,39030.1,62,51.4,Medium,No,61.0
SC-14035,2024-12-01,Shanghai,Antwerp,Sea,Perishables,14832.1,360.06,3.74,4.0,Clear,0.827,24.78,0,Shanghai -> Antwerp,2024,Q4,12,Dec,Sunday,1,Medium,Good,High,Heavy,Long-Haul,21.79,2.99,13.7,Minor Delay,No,18344.43,1.24,50.95,42723.6,8,27.2,Medium,Yes,61.0
SC-14036,2024-05-31,Shanghai,Antwerp,Sea,Electronics,14670.56,54.62,2.15,7.1,Storm,0.539,82.52,1,Shanghai -> Antwerp,2024,Q2,5,May,Friday,4,High,Poor,Low,Light,Long-Haul,21.79,60.73,278.7,Major Delay,No,2433.97,0.17,44.56,6410.4,8,66.2,High,Yes,61.0
SC-14037,2024-04-03,Dubai,Busan,Rail,Electronics,12010.36,423.21,2.55,5.7,Hurricane,0.529,85.68,1,Dubai -> Busan,2024,Q2,4,Apr,Wednesday,5,Medium,Poor,Medium,Heavy,Long-Haul,11.54,74.14,642.5,Major Delay,No,38274.27,3.19,90.44,111823.9,22,66.9,High,No,58.5
SC-14038,2025-12-29,Singapore,Busan,Rail,Textiles,10061.63,368.12,2.93,9.3,Rain,0.743,12.05,0,Singapore -> Busan,2025,Q4,12,Dec,Monday,3,High,Good,Medium,Heavy,Long-Haul,11.54,0.51,4.4,On Time,Yes,28734.76,2.86,78.06,81485.5,22,62.9,High,No,58.3
SC-14039,2024-09-11,Los Angeles,Busan,Sea,Electronics,8878.2,106.65,1.65,0.3,Storm,0.979,37.12,1,Los Angeles -> Busan,2024,Q3,9,Sep,Wednesday,4,Low,Excellent,Low,Light,Medium-Haul,21.79,15.33,70.4,Major Delay,No,2757.73,0.31,25.86,7574.9,8,25.8,Low,No,62.1
SC-14040,2024-12-30,Dubai,Antwerp,Sea,Textiles,13058.47,73.5,1.29,7.1,Rain,0.713,29.57,0,Dubai -> Antwerp,2024,Q4,12,Dec,Monday,3,High,Good,Low,Light,Long-Haul,21.79,7.78,35.7,Minor Delay,No,2709.03,0.21,36.86,7678.4,8,55.0,Medium,Yes,61.8
SC-14041,2025-02-09,Los Angeles,Busan,Sea,Pharmaceuticals,4696.87,158.83,1.7,3.3,Clear,0.678,7.63,0,Los Angeles -> Busan,2025,Q1,2,Feb,Sunday,1,Low,Good,Low,Light,Medium-Haul,21.79,-14.16,-65.0,On Time,Yes,2182.06,0.46,13.74,5968.0,8,28.9,Medium,No,62.1
SC-14042,2025-06-09,Dubai,Marseille,Air,Perishables,7281.38,488.06,3.27,1.8,Fog,0.999,1.15,0,Dubai -> Marseille,2025,Q2,6,Jun,Monday,2,Low,Excellent,Medium,Heavy,Medium-Haul,0.93,0.22,23.7,Minor Delay,No,212212.2,29.14,434.81,1776875.2,500,19.2,Low,No,59.5
SC-14043,2024-02-20,Hamburg,Dubai,Road,Electronics,9481.15,129.16,1.44,5.1,Storm,0.766,21.04,1,Hamburg -> Dubai,2024,Q1,2,Feb,Tuesday,4,Medium,Good,Low,Light,Long-Haul,9.3,11.74,126.2,Major Delay,No,16811.11,1.77,130.16,75924.3,62,51.4,Medium,No,57.6
SC-14044,2025-11-24,Hamburg,Dubai,Air,Perishables,6462.26,228.61,1.83,5.1,Hurricane,0.688,2.38,1,Hamburg -> Dubai,2025,Q4,11,Nov,Monday,5,Medium,Good,Low,Medium,Medium-Haul,0.93,1.45,155.9,Major Delay,No,78646.05,12.17,344.02,738668.6,500,59.8,Medium,No,57.6
SC-14045,2024-11-02,Hamburg,Antwerp,Air,Perishables,6698.55,15.98,2.31,1.4,Hurricane,0.693,2.8,1,Hamburg -> Antwerp,2024,Q4,11,Nov,Saturday,5,Low,Good,Medium,Light,Medium-Haul,0.93,1.87,201.1,Major Delay,No,5929.64,0.89,371.07,53521.4,500,44.8,Medium,No,62.0
SC-14046,2024-09-23,Los Angeles,Rotterdam,Sea,Pharmaceuticals,5289.13,199.22,1.46,2.0,Rain,0.597,8.89,1,Los Angeles -> Rotterdam,2024,Q3,9,Sep,Monday,3,Low,Poor,Low,Medium,Medium-Haul,21.79,-12.9,-59.2,On Time,Yes,3018.85,0.57,15.15,8429.6,8,38.1,Medium,Yes,53.9
SC-14047,2024-06-27,Rotterdam,Los Angeles,Rail,Electronics,8681.36,286.09,1.83,4.1,Hurricane,0.756,58.28,1,Rotterdam -> Los Angeles,2024,Q2,6,Jun,Thursday,5,Medium,Good,Low,Medium,Medium-Haul,11.54,46.74,405.0,Major Delay,No,17628.95,2.03,61.62,54640.3,22,53.7,Medium,No,60.0
SC-14048,2024-02-01,Hamburg,Los Angeles,Air,Electronics,12833.33,476.61,4.21,4.1,Rain,0.719,0.5,0,Hamburg -> Los Angeles,2024,Q1,2,Feb,Thursday,3,Medium,Good,High,Heavy,Long-Haul,0.93,-0.43,-46.2,On Time,Yes,391119.17,30.48,820.63,3058246.7,500,42.8,Medium,No,67.1
SC-14049,2025-02-18,Singapore,Los Angeles,Rail,Perishables,3422.16,258.85,1.26,3.2,Hurricane,0.635,21.54,1,Singapore -> Los Angeles,2025,Q1,2,Feb,Tuesday,5,Low,Poor,Low,Medium,Medium-Haul,11.54,10.0,86.7,Major Delay,No,5984.64,1.75,23.12,19488.2,22,53.8,Medium,No,61.5
SC-14050,2025-04-08,Hamburg,Los Angeles,Road,Automotive,14049.28,409.73,3.36,1.5,Storm,0.58,26.77,0,Hamburg -> Los Angeles,2025,Q2,4,Apr,Tuesday,4,Low,Poor,Medium,Heavy,Long-Haul,9.3,17.47,187.8,Major Delay,No,92286.79,6.57,225.24,356897.5,62,42.6,Medium,No,67.1
SC-14051,2025-07-23,Hamburg,Los Angeles,Air,Automotive,10491.77,274.02,2.47,0.0,Hurricane,0.656,5.15,1,Hamburg -> Los Angeles,2025,Q3,7,Jul,Wednesday,5,Low,Good,Medium,Medium,Long-Haul,0.93,4.22,453.8,Major Delay,No,161328.09,15.38,588.75,1437477.4,500,40.3,Medium,No,67.1
SC-14052,2025-07-17,Dubai,Marseille,Sea,Automotive,12437.46,21.35,3.42,9.7,Fog,0.754,37.94,1,Dubai -> Marseille,2025,Q3,7,Jul,Thursday,2,High,Good,Medium,Light,Long-Haul,21.79,16.15,74.1,Major Delay,No,890.89,0.07,41.73,2124.3,8,58.2,Medium,Yes,59.5
SC-14053,2024-09-12,Antwerp,Busan,Road,Perishables,8564.77,158.19,3.14,9.4,Storm,0.529,22.52,1,Antwerp -> Busan,2024,Q3,9,Sep,Thursday,4,High,Poor,Medium,Light,Medium-Haul,9.3,13.22,142.2,Major Delay,No,21363.45,2.49,135.05,84001.4,62,75.7,High,No,58.4
SC-14054,2024-04-06,Antwerp,Marseille,Sea,Textiles,11802.99,288.2,1.94,4.8,Fog,0.577,30.83,0,Antwerp -> Marseille,2024,Q2,4,Apr,Saturday,2,Medium,Poor,Low,Medium,Long-Haul,21.79,9.04,41.5,Major Delay,No,10153.84,0.86,35.23,27213.0,8,43.9,Medium,No,63.7
SC-14055,2025-04-18,Singapore,Dubai,Rail,Perishables,734.91,475.35,4.0,10.0,Fog,0.974,1.89,0,Singapore -> Dubai,2025,Q2,4,Apr,Friday,2,High,Excellent,High,Heavy,Short-Haul,11.54,-9.65,-83.6,On Time,Yes,2934.45,3.99,6.17,7685.5,22,52.8,Medium,No,63.7
SC-14056,2024-04-14,Busan,Hamburg,Air,Automotive,12366.52,429.71,2.82,6.7,Fog,0.771,1.68,0,Busan -> Hamburg,2024,Q2,4,Apr,Sunday,2,High,Good,Medium,Heavy,Long-Haul,0.93,0.75,80.6,Major Delay,No,306565.66,24.79,713.42,2657008.7,500,45.7,Medium,No,65.0
SC-14057,2024-05-23,Rotterdam,Los Angeles,Sea,Automotive,1082.01,114.95,3.91,0.7,Storm,0.532,5.21,1,Rotterdam -> Los Angeles,2024,Q2,5,May,Thursday,4,Low,Poor,High,Light,Short-Haul,21.79,-16.58,-76.1,On Time,Yes,432.52,0.4,3.76,995.0,8,40.8,Medium,Yes,60.0
SC-14058,2024-05-04,Antwerp,Marseille,Air,Perishables,13403.74,110.83,2.54,1.2,Fog,0.847,1.54,0,Antwerp -> Marseille,2024,Q2,5,May,Saturday,2,Low,Good,Medium,Light,Long-Haul,0.93,0.61,65.6,Major Delay,No,83828.82,6.25,756.37,742768.3,500,21.4,Low,No,63.7
SC-14059,2024-01-13,Los Angeles,Rotterdam,Road,Textiles,14883.46,101.39,4.45,9.2,Storm,0.531,38.15,1,Los Angeles -> Rotterdam,2024,Q1,1,Jan,Saturday,4,High,Poor,High,Light,Long-Haul,9.3,28.85,310.2,Major Delay,No,26166.65,1.76,258.08,93560.1,62,74.9,High,No,53.9
SC-14060,2024-03-04,Los Angeles,Busan,Sea,Perishables,4763.98,461.33,3.74,6.3,Hurricane,0.869,69.79,1,Los Angeles -> Busan,2024,Q1,3,Mar,Monday,5,Medium,Excellent,High,Heavy,Medium-Haul,21.79,48.0,220.3,Major Delay,No,7549.33,1.58,16.36,17582.1,8,59.1,Medium,No,62.1
SC-14061,2024-08-15,Los Angeles,Shanghai,Road,Automotive,3549.62,426.48,4.39,8.4,Clear,0.875,3.43,0,Los Angeles -> Shanghai,2024,Q3,8,Aug,Thursday,1,High,Excellent,High,Heavy,Medium-Haul,9.3,-5.87,-63.1,On Time,Yes,26141.02,7.36,61.29,93858.2,62,43.4,Medium,No,61.6
SC-14062,2024-05-13,Busan,Marseille,Air,Automotive,11597.77,387.67,2.9,9.0,Fog,0.826,0.83,0,Busan -> Marseille,2024,Q2,5,May,Monday,2,High,Good,Medium,Heavy,Long-Haul,0.93,-0.1,-10.8,On Time,Yes,260999.04,22.5,673.25,2248053.7,500,53.2,Medium,No,67.7
SC-14063,2024-07-21,Los Angeles,Hamburg,Sea,Automotive,4168.88,196.97,2.76,4.5,Clear,0.866,6.8,1,Los Angeles -> Hamburg,2024,Q3,7,Jul,Sunday,1,Medium,Excellent,Medium,Medium,Medium-Haul,21.79,-14.99,-68.8,On Time,Yes,2619.45,0.63,13.3,6569.2,8,28.0,Low,Yes,52.5
SC-14064,2025-02-14,Busan,Antwerp,Air,Perishables,13050.65,252.69,3.69,0.5,Storm,0.544,1.69,0,Busan -> Antwerp,2025,Q1,2,Feb,Friday,4,Low,Poor,High,Medium,Long-Haul,0.93,0.76,81.7,Major Delay,No,203159.04,15.57,803.99,1648884.4,500,39.7,Medium,No,60.0
SC-14065,2025-01-16,Busan,Singapore,Sea,Automotive,1991.22,232.7,4.1,1.9,Storm,0.863,9.46,1,Busan -> Singapore,2025,Q1,1,Jan,Thursday,4,Low,Excellent,High,Medium,Short-Haul,21.79,-12.33,-56.6,On Time,Yes,1633.33,0.82,7.02,3706.9,8,35.7,Medium,No,58.4
SC-14066,2025-12-03,Dubai,Los Angeles,Air,Electronics,2326.35,127.45,4.38,0.7,Storm,0.568,0.5,1,Dubai -> Los Angeles,2025,Q4,12,Dec,Wednesday,4,Low,Poor,High,Light,Short-Haul,0.93,-0.43,-46.2,On Time,Yes,19186.08,8.25,150.54,148246.7,500,39.8,Medium,No,58.2
SC-14067,2025-10-07,Shanghai,Los Angeles,Road,Pharmaceuticals,14697.7,253.01,2.27,1.9,Hurricane,0.67,76.43,1,Shanghai -> Los Angeles,2025,Q4,10,Oct,Tuesday,5,Low,Good,Low,Medium,Long-Haul,9.3,67.13,721.8,Major Delay,No,54753.62,3.73,216.41,230557.2,62,47.5,Medium,No,62.0
SC-14068,2025-10-22,Dubai,Marseille,Rail,Automotive,10270.66,16.22,3.84,4.1,Storm,0.971,25.15,0,Dubai -> Marseille,2025,Q4,10,Oct,Wednesday,4,Medium,Excellent,High,Light,Long-Haul,11.54,13.61,117.9,Major Delay,No,1383.36,0.13,85.29,3665.0,22,41.3,Medium,No,59.5
SC-14069,2024-03-27,Los Angeles,Rotterdam,Rail,Perishables,12779.86,66.77,1.9,1.2,Rain,0.751,11.25,0,Los Angeles -> Rotterdam,2024,Q1,3,Mar,Wednesday,3,Low,Good,Low,Light,Long-Haul,11.54,-0.29,-2.5,On Time,Yes,6092.64,0.48,91.25,18772.8,22,30.3,Medium,No,53.9
SC-14070,2025-08-19,Antwerp,Marseille,Air,Perishables,5202.78,443.41,3.0,1.7,Storm,0.984,0.6,0,Antwerp -> Marseille,2025,Q3,8,Aug,Tuesday,4,Low,Excellent,Medium,Heavy,Medium-Haul,0.93,-0.33,-35.5,On Time,Yes,134957.43,25.94,304.36,1153482.3,500,31.3,Medium,No,63.7
SC-14071,2025-08-23,Antwerp,Marseille,Road,Automotive,10309.01,376.09,1.79,4.5,Rain,0.544,9.13,1,Antwerp -> Marseille,2025,Q3,8,Aug,Saturday,3,Medium,Poor,Low,Heavy,Long-Haul,9.3,-0.17,-1.8,On Time,Yes,54853.43,5.32,145.85,240381.2,62,49.7,Medium,No,63.7
SC-14072,2024-09-22,Los Angeles,Rotterdam,Air,Electronics,9116.51,212.01,2.35,3.4,Fog,0.739,0.5,0,Los Angeles -> Rotterdam,2024,Q3,9,Sep,Sunday,2,Medium,Good,Medium,Medium,Long-Haul,0.93,-0.43,-46.2,On Time,Yes,107414.88,11.78,506.65,966395.6,500,33.4,Low,No,53.9
SC-14073,2024-03-17,Busan,Marseille,Sea,Electronics,9245.68,259.06,4.27,4.7,Hurricane,0.531,126.84,1,Busan -> Marseille,2024,Q1,3,Mar,Sunday,5,Medium,Poor,High,Medium,Long-Haul,21.79,105.05,482.1,Major Delay,No,8544.83,0.92,32.98,19161.5,8,62.9,High,Yes,67.7
SC-14074,2024-01-23,Busan,Singapore,Air,Electronics,10396.72,185.63,1.68,4.3,Fog,0.815,0.77,0,Busan -> Singapore,2024,Q1,1,Jan,Tuesday,2,Medium,Good,Low,Medium,Long-Haul,0.93,-0.16,-17.2,On Time,Yes,101437.81,9.76,546.45,964971.6,500,34.8,Low,No,58.4
SC-14075,2024-03-07,Singapore,Los Angeles,Road,Perishables,8842.71,370.65,3.29,6.4,Fog,0.539,9.81,1,Singapore -> Los Angeles,2024,Q1,3,Mar,Thursday,2,Medium,Poor,Medium,Heavy,Medium-Haul,9.3,0.51,5.5,On Time,Yes,52270.37,5.91,141.02,203208.1,62,51.4,Medium,No,61.5
SC-14076,2024-07-21,Dubai,Antwerp,Air,Textiles,6721.4,392.31,3.16,9.4,Clear,0.588,0.5,0,Dubai -> Antwerp,2024,Q3,7,Jul,Sunday,1,High,Poor,Medium,Heavy,Medium-Haul,0.93,-0.43,-46.2,On Time,Yes,156155.59,23.23,398.04,1318436.2,500,56.0,Medium,No,61.8
SC-14077,2025-10-23,Rotterdam,Marseille,Rail,Perishables,4500.88,381.88,1.6,1.1,Storm,0.629,9.29,1,Rotterdam -> Marseille,2025,Q4,10,Oct,Thursday,4,Low,Poor,Low,Heavy,Medium-Haul,11.54,-2.25,-19.5,On Time,Yes,11962.82,2.66,31.33,37813.5,22,39.5,Medium,No,75.0
SC-14078,2025-03-30,Rotterdam,Hamburg,Air,Automotive,11644.43,361.58,2.28,1.0,Fog,0.874,0.85,0,Rotterdam -> Hamburg,2025,Q1,3,Mar,Sunday,2,Low,Excellent,Low,Heavy,Long-Haul,0.93,-0.08,-8.6,On Time,Yes,232666.32,19.98,643.47,2105196.5,500,19.8,Low,No,55.8
SC-14079,2024-05-11,Hamburg,Rotterdam,Rail,Textiles,3780.95,103.05,3.06,8.5,Hurricane,0.582,30.02,1,Hamburg -> Rotterdam,2024,Q2,5,May,Saturday,5,High,Poor,Medium,Light,Medium-Haul,11.54,18.48,160.1,Major Delay,No,3053.12,0.81,29.63,8571.8,22,76.5,High,No,70.8
SC-14080,2024-04-04,Singapore,Antwerp,Rail,Perishables,10539.14,169.65,1.82,5.1,Rain,0.923,11.14,0,Singapore -> Antwerp,2024,Q2,4,Apr,Thursday,3,Medium,Excellent,Low,Medium,Long-Haul,11.54,-0.4,-3.5,On Time,Yes,12680.25,1.2,74.74,39335.2,22,40.7,Medium,No,68.1
SC-14081,2024-12-05,Busan,Los Angeles,Air,Textiles,3883.33,235.45,3.84,7.7,Rain,0.566,0.5,0,Busan -> Los Angeles,2024,Q4,12,Dec,Thursday,3,High,Poor,High,Medium,Medium-Haul,0.93,-0.43,-46.2,On Time,Yes,56944.48,14.66,241.85,457165.0,500,61.8,High,No,48.3
SC-14082,2024-05-05,Dubai,Rotterdam,Air,Pharmaceuticals,9567.29,166.07,4.41,2.2,Clear,0.518,0.5,0,Dubai -> Rotterdam,2024,Q2,5,May,Sunday,1,Low,Poor,High,Medium,Long-Haul,0.93,-0.43,-46.2,On Time,Yes,103028.32,10.77,620.39,794419.9,500,29.3,Medium,No,64.5
SC-14083,2024-02-13,Dubai,Antwerp,Air,Automotive,11332.63,377.72,1.91,8.3,Hurricane,0.698,7.21,1,Dubai -> Antwerp,2024,Q1,2,Feb,Tuesday,5,High,Good,Low,Heavy,Long-Haul,0.93,6.28,675.3,Major Delay,No,229416.67,20.24,607.37,2140280.5,500,72.3,High,No,61.8
SC-14084,2025-04-17,Los Angeles,Dubai,Air,Electronics,3671.35,165.35,1.82,9.2,Storm,0.99,0.62,1,Los Angeles -> Dubai,2025,Q2,4,Apr,Thursday,4,High,Excellent,Low,Medium,Medium-Haul,0.93,-0.31,-33.3,On Time,Yes,32289.4,8.79,195.28,303528.9,500,61.1,High,No,66.2
SC-14085,2024-02-21,Antwerp,Busan,Air,Automotive,1369.18,69.98,2.7,6.4,Hurricane,0.555,0.98,1,Antwerp -> Busan,2024,Q1,2,Feb,Wednesday,5,Medium,Poor,Medium,Light,Short-Haul,0.93,0.05,5.4,On Time,Yes,5475.84,4.0,78.25,47907.6,500,69.0,High,No,58.4
SC-14086,2024-06-21,Antwerp,Los Angeles,Road,Electronics,2399.12,200.12,3.67,1.1,Clear,0.551,1.42,0,Antwerp -> Los Angeles,2024,Q2,6,Jun,Friday,1,Low,Poor,High,Medium,Short-Haul,9.3,-7.88,-84.7,On Time,Yes,7875.76,3.28,39.36,29766.9,62,23.9,Low,No,63.2
SC-14087,2025-08-10,Antwerp,Rotterdam,Air,Perishables,9286.96,489.98,2.13,9.0,Fog,0.876,1.24,1,Antwerp -> Rotterdam,2025,Q3,8,Aug,Sunday,2,High,Excellent,Low,Heavy,Long-Haul,0.93,0.31,33.3,Minor Delay,No,248384.93,26.75,506.93,2275212.3,500,51.7,Medium,No,55.7
SC-14088,2025-03-19,Hamburg,Busan,Air,Perishables,12816.97,113.71,1.27,7.9,Fog,0.656,1.29,1,Hamburg -> Busan,2025,Q1,3,Mar,Wednesday,2,High,Good,Low,Light,Long-Haul,0.93,0.36,38.7,Minor Delay,No,73912.94,5.77,650.01,728708.8,500,53.9,Medium,No,63.9
SC-14089,2025-02-08,Dubai,Marseille,Air,Automotive,1152.45,306.47,2.99,7.5,Rain,0.859,0.5,0,Dubai -> Marseille,2025,Q1,2,Feb,Saturday,3,High,Excellent,Medium,Medium,Short-Haul,0.93,-0.43,-46.2,On Time,Yes,20645.8,17.91,67.37,176595.7,500,52.2,Medium,No,59.5
SC-14090,2025-05-23,Singapore,Marseille,Sea,Automotive,11145.19,217.05,4.36,0.4,Storm,0.6,47.29,1,Singapore -> Marseille,2025,Q2,5,May,Friday,4,Low,Poor,High,Medium,Long-Haul,21.79,25.5,117.0,Major Delay,No,8684.44,0.78,40.01,19352.5,8,37.6,Medium,Yes,55.2
SC-14091,2024-01-31,Singapore,Shanghai,Rail,Automotive,5449.12,36.44,2.49,8.0,Clear,0.73,5.7,1,Singapore -> Shanghai,2024,Q1,1,Jan,Wednesday,1,High,Good,Medium,Light,Medium-Haul,11.54,-5.84,-50.6,On Time,Yes,1488.05,0.27,40.84,4368.5,22,46.1,Medium,No,60.2
SC-14092,2025-01-26,Rotterdam,Shanghai,Rail,Electronics,7438.66,244.45,2.59,1.4,Storm,0.633,16.16,1,Rotterdam -> Shanghai,2025,Q1,1,Jan,Sunday,4,Low,Poor,Medium,Medium,Medium-Haul,11.54,4.62,40.0,Minor Delay,No,13736.05,1.85,56.19,40004.4,22,40.6,Medium,No,55.7
SC-14093,2025-11-30,Rotterdam,Shanghai,Road,Pharmaceuticals,13968.46,351.38,4.4,2.2,Rain,0.726,10.2,1,Rotterdam -> Shanghai,2025,Q4,11,Nov,Sunday,3,Low,Good,High,Heavy,Long-Haul,9.3,0.9,9.7,On Time,Yes,84814.34,6.07,241.37,304310.7,62,35.0,Medium,No,55.7
SC-14094,2025-03-12,Dubai,Singapore,Air,Pharmaceuticals,5313.59,257.1,3.49,5.8,Storm,0.885,0.58,1,Dubai -> Singapore,2025,Q1,3,Mar,Wednesday,4,Medium,Excellent,High,Medium,Medium-Haul,0.93,-0.35,-37.6,On Time,Yes,82930.56,15.61,322.56,683062.0,500,50.6,Medium,No,65.4
SC-14095,2024-06-25,Antwerp,Singapore,Rail,Automotive,7247.39,436.18,3.57,2.6,Hurricane,0.881,46.13,1,Antwerp -> Singapore,2024,Q2,6,Jun,Tuesday,5,Low,Excellent,High,Heavy,Medium-Haul,11.54,34.59,299.7,Major Delay,No,25738.22,3.55,59.01,69545.7,22,44.0,Medium,No,64.6
SC-14096,2024-12-28,Antwerp,Singapore,Air,Automotive,698.4,145.18,3.06,6.6,Fog,0.758,0.5,0,Antwerp -> Singapore,2024,Q4,12,Dec,Saturday,2,Medium,Good,Medium,Light,Short-Haul,0.93,-0.43,-46.2,On Time,Yes,5958.91,8.53,41.04,50696.9,500,45.7,Medium,No,64.6
SC-14097,2024-08-07,Los Angeles,Dubai,Air,Automotive,1683.18,44.04,4.42,6.1,Fog,0.964,0.5,0,Los Angeles -> Dubai,2024,Q3,8,Aug,Wednesday,2,Medium,Excellent,High,Light,Short-Haul,0.93,-0.43,-46.2,On Time,Yes,4810.12,2.86,109.22,37063.6,500,37.5,Medium,No,66.2
SC-14098,2024-07-10,Antwerp,Shanghai,Air,Electronics,4249.58,468.35,3.47,1.1,Clear,0.632,0.5,0,Antwerp -> Shanghai,2024,Q3,7,Jul,Wednesday,1,Low,Poor,High,Heavy,Medium-Haul,0.93,-0.43,-46.2,On Time,Yes,120641.48,28.39,257.59,995145.4,500,21.4,Low,No,66.2
SC-14099,2024-10-08,Shanghai,Dubai,Road,Textiles,903.86,189.72,4.15,6.6,Clear,0.62,0.75,1,Shanghai -> Dubai,2024,Q4,10,Oct,Tuesday,1,Medium,Poor,High,Medium,Short-Haul,9.3,-8.55,-91.9,On Time,Yes,2911.74,3.22,15.35,10631.8,62,43.8,Medium,No,59.2
SC-14100,2024-10-13,Antwerp,Dubai,Road,Textiles,9654.94,288.63,3.51,9.2,Clear,0.807,7.89,1,Antwerp -> Dubai,2024,Q4,10,Oct,Sunday,1,High,Good,High,Medium,Long-Haul,9.3,-1.41,-15.2,On Time,Yes,45178.07,4.68,156.53,172775.7,62,48.6,Medium,No,60.0
SC-14101,2025-04-01,Los Angeles,Marseille,Sea,Textiles,6682.78,396.21,3.63,1.6,Clear,0.811,9.59,0,Los Angeles -> Marseille,2025,Q2,4,Apr,Tuesday,1,Low,Good,High,Heavy,Medium-Haul,21.79,-12.2,-56.0,On Time,Yes,9022.32,1.35,22.77,21182.3,8,18.1,Low,Yes,54.2
SC-14102,2024-06-01,Busan,Rotterdam,Rail,Perishables,8448.11,162.83,2.16,6.0,Clear,0.523,7.42,1,Busan -> Rotterdam,2024,Q2,6,Jun,Saturday,1,Medium,Poor,Low,Light,Medium-Haul,11.54,-4.12,-35.7,On Time,Yes,10036.42,1.19,61.64,30263.3,22,44.3,Medium,No,58.7
SC-14103,2024-02-05,Shanghai,Los Angeles,Sea,Automotive,3032.38,358.37,2.2,3.4,Storm,0.804,15.02,1,Shanghai -> Los Angeles,2024,Q1,2,Feb,Monday,4,Medium,Good,Low,Heavy,Medium-Haul,21.79,-6.77,-31.1,On Time,Yes,3314.48,1.09,9.25,8693.7,8,43.5,Medium,No,62.0
SC-14104,2025-09-20,Dubai,Hamburg,Road,Electronics,4791.01,68.57,3.78,4.6,Storm,0.687,10.8,0,Dubai -> Hamburg,2025,Q3,9,Sep,Saturday,4,Medium,Good,High,Light,Medium-Haul,9.3,1.5,16.1,Minor Delay,No,5432.4,1.13,79.22,20368.2,62,51.8,Medium,No,61.5
SC-14105,2025-09-26,Busan,Shanghai,Road,Pharmaceuticals,10125.45,146.36,2.18,2.9,Fog,0.874,10.63,1,Busan -> Shanghai,2025,Q3,9,Sep,Friday,2,Low,Excellent,Low,Light,Long-Haul,9.3,1.33,14.3,Minor Delay,No,21660.34,2.14,147.99,91881.6,62,27.4,Medium,No,68.1
SC-14106,2025-09-23,Hamburg,Dubai,Sea,Pharmaceuticals,14496.89,73.21,3.06,3.5,Fog,0.904,34.76,0,Hamburg -> Dubai,2025,Q3,9,Sep,Tuesday,2,Medium,Excellent,Medium,Light,Long-Haul,21.79,12.97,59.5,Major Delay,No,3465.2,0.24,47.33,8490.5,8,28.9,Medium,Yes,57.6
SC-14107,2024-09-08,Shanghai,Dubai,Sea,Pharmaceuticals,1231.04,405.8,2.02,0.3,Rain,0.776,2.08,0,Shanghai -> Dubai,2024,Q3,9,Sep,Sunday,3,Low,Good,Low,Heavy,Short-Haul,21.79,-19.71,-90.5,On Time,Yes,1501.17,1.22,3.7,3996.4,8,25.9,Medium,No,59.2
SC-14108,2025-10-24,Rotterdam,Busan,Road,Textiles,13410.57,112.1,3.9,9.8,Storm,0.501,35.6,1,Rotterdam -> Busan,2025,Q4,10,Oct,Friday,4,High,Poor,High,Light,Long-Haul,9.3,26.3,282.8,Major Delay,No,25075.46,1.87,223.69,93206.1,62,78.2,High,No,68.6
SC-14109,2024-10-29,Shanghai,Busan,Sea,Perishables,8864.78,358.98,1.56,6.2,Hurricane,0.818,128.5,1,Shanghai -> Busan,2024,Q4,10,Oct,Tuesday,5,Medium,Good,Low,Heavy,Medium-Haul,21.79,106.71,489.7,Major Delay,No,9196.79,1.04,25.62,25458.2,8,60.3,High,No,64.4
